ciclo_academico,edad,numero_discapacidades,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,Status_codificado,Sexo_codificado,tipo_de_est_programa_codificado,tipo_de_ingreso_codificado,estatus_curso_codificado,discapacidad_codificado,region_codificado,tipo_de_pago_codificado,descripcion_beca_codificado,descripcion_descuento_codificado,convenios_contratos_codificado,formas_pago_codificado,tipo_discapacidad_codificado,curso_codificado
3,28.0,0,1.77,2.9,2.85,1.78,2.94,3.0,0,2,0,6,0,0,0,1,1,0,1,21,4,14
3,28.0,0,3.25,3.35,3.0,2.56,3.05,3.0,0,2,0,6,0,0,0,1,1,0,1,21,4,43
1,28.0,0,0.45,1.28,2.8,-1.0,0.0,-1.0,1,2,1,6,0,0,0,1,1,0,1,16,4,2
1,28.0,0,0.33,2.0,2.25,-1.0,0.0,-1.0,1,2,1,6,0,0,0,1,1,0,1,16,4,3
1,28.0,0,0.73,2.5,0.02,-1.0,0.03,0.02,1,2,1,6,0,0,0,1,1,0,1,16,4,11
5,36.0,0,2.31,3.5,3.0,2.63,3.35,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,6
5,36.0,0,1.96,3.1,2.18,2.0,3.16,2.63,0,0,0,0,0,0,0,2,0,0,0,4,4,22
5,36.0,0,2.49,3.3,2.3,2.63,3.2,2.7,0,0,0,0,0,0,0,2,0,0,0,4,4,51
5,36.0,0,3.25,3.13,2.84,2.5,3.18,2.66,0,0,0,0,0,0,0,2,0,0,0,4,4,7
5,36.0,0,2.7,3.5,3.0,2.44,3.5,2.4,0,0,0,0,0,0,0,2,0,0,0,4,4,23
6,36.0,0,2.44,3.5,2.7,2.38,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,8
6,36.0,0,3.0,3.3,2.55,2.38,1.13,1.8,0,0,0,0,0,0,0,2,0,0,0,4,4,24
6,36.0,0,2.94,3.5,1.88,2.44,3.4,2.0,0,0,0,0,0,0,0,2,0,0,0,4,4,25
6,36.0,0,2.7,3.5,3.0,2.8,3.0,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,29
7,36.0,0,2.94,3.1,2.68,2.19,2.45,2.7,0,0,0,0,0,0,0,2,0,0,0,10,4,9
7,36.0,0,2.06,2.5,2.6,2.13,2.5,2.8,0,0,0,0,0,0,0,2,0,0,0,10,4,1
7,36.0,0,2.69,3.5,3.0,2.75,1.88,2.75,0,0,0,0,0,0,0,2,0,0,0,10,4,26
7,36.0,0,1.63,3.2,2.18,2.94,3.3,1.35,0,0,0,0,0,0,0,2,0,0,0,10,4,27
7,36.0,0,2.5,3.5,3.0,2.5,1.5,1.5,0,0,0,0,0,0,0,2,0,0,0,10,4,31
7,36.0,0,2.56,3.5,3.0,2.75,3.5,1.0,0,0,0,0,0,0,0,2,0,0,0,10,4,33
2,36.0,0,2.44,2.4,2.1,2.53,3.0,1.73,0,0,0,0,0,0,0,2,0,0,0,4,4,40
2,36.0,0,2.33,2.75,2.2,2.7,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,3
2,36.0,0,3.38,3.5,3.0,3.33,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,47
2,36.0,0,3.23,3.5,3.0,2.47,3.2,2.7,0,0,0,0,0,0,0,2,0,0,0,4,4,13
2,36.0,0,3.17,3.2,2.94,3.2,3.35,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,14
2,36.0,0,2.75,2.5,2.0,2.75,2.73,2.6,0,0,0,0,0,0,0,2,0,0,0,4,4,49
2,36.0,0,2.25,3.5,3.0,3.44,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,46
3,36.0,0,3.0,-1.0,3.25,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,12
3,36.0,0,2.25,-1.0,3.25,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,15
3,36.0,0,2.69,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,18
3,36.0,0,2.69,-1.0,3.0,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,19
3,36.0,0,2.2,-1.0,3.16,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,17
3,36.0,0,3.05,-1.0,2.78,0.83,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,50
3,36.0,0,3.13,-1.0,2.05,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,48
4,36.0,0,2.5,3.5,3.0,2.75,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,16
4,36.0,0,2.38,2.31,2.13,2.69,3.0,2.4,0,0,0,0,0,0,0,2,0,0,0,4,4,21
4,36.0,0,2.88,2.7,1.5,2.06,3.3,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,41
4,36.0,0,2.12,3.5,3.0,3.3,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,5
4,36.0,0,2.38,3.33,2.8,2.69,3.15,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,20
4,36.0,0,2.69,3.35,3.0,3.0,3.28,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,43
1,30.0,0,2.03,-1.0,3.2,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,40
1,30.0,0,2.44,-1.0,3.35,0.95,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,2
1,30.0,0,1.67,-1.0,3.43,0.97,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,3
1,30.0,0,1.99,-1.0,3.5,0.95,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,11
1,30.0,0,2.15,-1.0,3.5,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,49
1,30.0,0,2.59,-1.0,2.95,0.81,-1.0,-1.0,0,0,1,6,0,0,0,2,0,0,1,19,4,45
2,30.0,0,2.94,3.5,2.0,2.53,3.3,2.7,0,0,0,6,0,0,0,2,0,0,1,19,4,12
2,30.0,0,3.13,2.0,3.0,2.63,3.35,3.0,0,0,0,6,0,0,0,2,0,0,1,19,4,47
2,30.0,0,2.19,0.0,2.75,2.56,2.35,3.0,1,0,0,6,0,0,0,2,0,0,1,19,4,13
2,30.0,0,2.31,2.0,1.0,2.17,2.6,1.4,1,0,0,6,0,0,0,2,0,0,1,19,4,14
2,30.0,0,3.38,3.16,2.85,3.48,3.16,3.0,0,0,0,6,0,0,0,2,0,0,1,19,4,50
2,30.0,0,2.75,3.5,3.0,3.44,3.16,3.0,0,0,0,6,0,0,0,2,0,0,1,19,4,46
2,20.0,0,2.81,0.75,0.75,1.54,0.0,-1.0,1,0,0,6,0,0,0,2,1,0,1,10,4,12
2,20.0,0,1.83,1.4,2.1,1.5,0.0,-1.0,1,0,0,6,0,0,0,2,1,0,1,10,4,47
2,20.0,0,2.07,2.0,2.65,2.88,0.0,3.0,1,0,0,6,0,0,0,2,1,0,1,10,4,46
1,20.0,0,2.83,-1.0,3.5,0.75,-1.0,-1.0,0,0,1,6,0,0,0,2,1,0,1,10,4,2
1,20.0,0,1.87,-1.0,3.1,0.87,-1.0,-1.0,0,0,1,6,0,0,0,2,1,0,1,10,4,3
1,20.0,0,2.31,-1.0,3.5,0.6,-1.0,-1.0,0,0,1,6,0,0,0,2,1,0,1,10,4,11
1,20.0,0,2.53,-1.0,1.06,1.0,-1.0,-1.0,0,0,1,6,0,0,0,2,1,0,1,10,4,49
1,20.0,0,2.26,-1.0,3.5,0.57,-1.0,-1.0,0,0,1,6,0,0,0,2,1,0,1,10,4,45
1,28.0,0,2.25,3.5,3.0,2.63,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,40
1,28.0,0,3.25,3.5,3.0,3.19,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,2
1,28.0,0,2.67,3.5,2.85,3.08,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,3
1,28.0,0,3.08,3.44,2.9,3.08,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,11
1,28.0,0,2.94,3.3,3.0,3.38,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,49
1,28.0,0,2.86,3.05,3.0,2.95,3.5,3.0,0,2,1,6,0,0,0,3,0,0,1,16,4,45
2,28.0,0,3.38,3.25,3.0,3.31,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,12
2,28.0,0,3.0,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,47
2,28.0,0,2.44,3.23,3.0,2.75,3.03,2.7,0,2,0,6,0,0,0,2,0,0,1,16,4,13
2,28.0,0,3.37,3.39,3.0,3.33,3.28,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,14
2,28.0,0,3.5,3.5,2.93,3.5,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,50
2,28.0,0,3.11,3.5,3.0,3.13,3.5,3.0,0,2,0,6,0,0,0,2,0,0,1,16,4,46
3,28.0,0,3.38,3.2,3.0,3.31,3.2,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,15
3,28.0,0,3.19,3.5,3.0,3.38,3.5,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,18
3,28.0,0,3.08,3.3,3.0,3.2,3.5,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,48
3,28.0,0,3.19,3.5,3.0,2.94,3.5,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,16
3,28.0,0,3.4,3.35,2.85,3.3,3.36,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,17
3,28.0,0,3.44,3.35,3.0,3.08,3.35,3.0,0,2,0,6,0,0,0,1,0,0,1,21,4,43
2,25.0,0,0.5,1.5,3.0,-1.0,-1.0,-1.0,1,0,0,6,1,0,0,2,0,0,1,16,4,47
2,25.0,0,1.0,0.0,3.0,-1.0,-1.0,-1.0,1,0,0,6,1,0,0,2,0,0,1,16,4,13
1,25.0,0,2.25,3.5,3.0,2.38,2.0,1.5,0,0,1,6,0,0,0,2,0,0,1,16,4,40
1,25.0,0,3.13,3.5,3.0,3.13,3.5,2.75,0,0,1,6,0,0,0,2,0,0,1,16,4,2
1,25.0,0,2.68,3.5,2.8,2.92,3.5,2.4,0,0,1,6,0,0,0,2,0,0,1,16,4,3
1,25.0,0,2.75,3.5,2.9,2.92,3.38,1.1,0,0,1,6,0,0,0,2,0,0,1,16,4,11
1,25.0,0,2.88,3.5,3.0,3.19,1.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,49
1,25.0,0,2.88,3.5,3.0,2.68,3.5,3.0,0,0,1,6,0,0,0,2,0,0,1,16,4,45
4,20.0,0,3.31,3.5,3.0,3.19,3.5,2.7,0,0,0,6,0,0,0,1,0,0,1,21,4,19
4,20.0,0,2.83,3.5,2.6,3.0,3.25,2.3,0,0,0,6,0,0,0,1,0,0,1,21,4,21
4,20.0,0,3.0,3.35,2.2,2.39,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,41
4,20.0,0,2.8,3.5,2.1,2.73,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,5
4,20.0,0,3.13,3.33,3.0,2.99,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,20
5,20.0,0,2.56,3.2,2.84,3.0,3.5,2.23,0,0,0,6,0,0,0,1,0,0,1,21,4,6
5,20.0,0,2.31,3.5,3.0,2.25,3.05,2.85,0,0,0,6,0,0,0,1,0,0,1,21,4,22
5,20.0,0,2.77,3.3,2.4,2.55,2.8,2.63,0,0,0,6,0,0,0,1,0,0,1,21,4,51
5,20.0,0,3.0,3.39,2.07,3.08,3.44,1.73,0,0,0,6,0,0,0,1,0,0,1,21,4,7
5,20.0,0,2.75,3.3,3.0,2.75,3.2,2.4,0,0,0,6,0,0,0,1,0,0,1,21,4,23
6,20.0,0,3.08,3.5,3.0,2.16,3.15,2.8,0,0,0,6,0,0,0,1,0,0,1,21,4,8
6,20.0,0,2.56,3.2,2.6,2.73,3.35,2.53,0,0,0,6,0,0,0,1,0,0,1,21,4,24
6,20.0,0,2.94,3.43,3.0,3.25,3.35,2.95,0,0,0,6,0,0,0,1,0,0,1,21,4,25
6,20.0,0,2.68,3.5,3.0,3.38,3.4,2.7,0,0,0,6,0,0,0,1,0,0,1,21,4,26
6,20.0,0,2.94,3.2,2.33,3.06,3.5,2.25,0,0,0,6,0,0,0,1,0,0,1,21,4,27
6,20.0,0,3.4,2.96,3.0,2.18,3.5,2.35,0,0,0,6,0,0,0,1,0,0,1,21,4,29
1,20.0,0,2.79,3.15,2.18,2.37,3.5,3.0,0,0,1,6,0,0,0,1,0,0,1,21,4,40
1,20.0,0,3.19,3.5,3.0,3.25,3.5,2.47,0,0,1,6,0,0,0,1,0,0,1,21,4,2
1,20.0,0,3.0,3.3,3.0,3.27,3.5,3.0,0,0,1,6,0,0,0,1,0,0,1,21,4,3
1,20.0,0,3.33,3.5,3.0,3.18,3.5,3.0,0,0,1,6,0,0,0,1,0,0,1,21,4,11
1,20.0,0,2.9,2.7,3.0,3.13,3.5,3.0,0,0,1,6,0,0,0,1,0,0,1,21,4,49
1,20.0,0,3.04,3.02,2.37,2.89,3.22,3.0,0,0,1,6,0,0,0,1,0,0,1,21,4,45
2,20.0,0,3.06,-1.0,3.1,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,12
2,20.0,0,3.03,-1.0,3.5,0.53,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,47
2,20.0,0,2.81,-1.0,3.44,0.99,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,13
2,20.0,0,2.75,-1.0,3.5,0.75,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,14
2,20.0,0,3.22,-1.0,3.5,0.83,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,50
2,20.0,0,2.92,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,6,0,0,0,1,0,0,1,21,4,46
3,20.0,0,3.38,3.0,3.0,3.09,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,15
3,20.0,0,2.94,3.5,2.85,3.26,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,18
3,20.0,0,2.5,3.5,2.9,2.95,3.15,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,48
3,20.0,0,3.12,3.5,3.0,2.63,3.5,3.0,0,0,0,6,0,0,0,1,0,0,1,21,4,16
3,20.0,0,3.28,3.5,3.0,3.4,3.5,2.4,0,0,0,6,0,0,0,1,0,0,1,21,4,17
3,20.0,0,2.38,3.5,2.52,2.64,3.5,2.8,0,0,0,6,0,0,0,1,0,0,1,21,4,43
4,22.0,0,3.28,2.85,2.7,2.93,3.15,3.0,0,0,0,0,0,0,0,2,1,0,1,10,4,19
2,22.0,0,3.13,3.5,3.0,3.06,3.5,3.0,0,0,0,0,0,0,0,2,1,0,1,10,4,12
2,22.0,0,2.68,2.4,0.27,2.6,3.3,2.73,1,0,0,0,0,0,0,2,1,0,1,10,4,14
2,22.0,0,2.65,3.03,2.8,2.95,2.95,2.8,0,0,0,0,0,0,0,2,1,0,1,10,4,43
7,22.0,0,2.63,2.5,1.3,2.73,2.9,2.3,0,0,0,0,0,0,0,2,1,0,1,10,4,1
7,22.0,0,3.1,3.5,3.0,3.13,3.5,1.5,0,0,0,0,0,0,0,2,1,0,1,10,4,16
7,22.0,0,2.86,3.5,2.04,2.58,3.04,3.0,0,0,0,0,0,0,0,2,1,0,1,10,4,14
1,22.0,0,2.86,-1.0,3.5,0.9,-1.0,-1.0,0,0,0,0,0,0,0,2,1,0,1,10,4,2
1,22.0,0,2.49,-1.0,1.0,0.9,-1.0,-1.0,0,0,0,0,0,0,0,2,1,0,1,10,4,49
1,22.0,0,1.45,-1.0,3.34,0.73,-1.0,-1.0,1,0,0,0,0,0,0,2,1,0,1,10,4,45
2,22.0,0,2.11,2.95,2.2,2.38,3.5,2.9,0,0,0,0,0,0,0,2,1,0,1,10,4,13
2,22.0,0,3.32,3.38,2.54,3.25,3.31,2.48,0,0,0,0,0,0,0,2,1,0,1,10,4,50
7,30.0,0,2.88,3.15,2.08,2.56,2.9,1.6,0,0,0,0,0,0,0,2,0,0,0,10,4,9
7,30.0,0,3.14,3.5,1.43,2.88,3.5,2.48,0,0,0,0,0,0,0,2,0,0,0,10,4,22
7,30.0,0,2.75,3.5,2.65,2.44,3.2,2.53,0,0,0,0,0,0,0,2,0,0,0,10,4,24
7,30.0,0,2.18,3.5,2.05,2.13,3.2,2.18,0,0,0,0,0,0,0,2,0,0,0,10,4,51
7,30.0,0,3.38,2.83,2.01,3.0,2.93,1.9,0,0,0,0,0,0,0,2,0,0,0,10,4,29
6,30.0,0,2.58,2.9,2.4,2.33,2.8,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,10
6,30.0,0,2.81,3.5,3.0,2.63,3.17,2.95,0,0,0,0,0,0,0,2,0,0,0,10,4,25
6,30.0,0,2.63,3.5,1.58,2.44,3.4,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,26
6,30.0,0,2.88,1.5,2.55,2.31,3.5,2.1,0,0,0,0,0,0,0,2,0,0,0,10,4,27
6,30.0,0,2.83,2.3,3.0,3.33,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,31
6,30.0,0,2.8,2.9,2.0,2.6,2.5,2.0,0,0,0,0,0,0,0,2,0,0,0,10,4,33
8,30.0,0,2.92,3.3,2.55,2.5,2.7,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,42
8,30.0,0,3.25,3.5,3.0,2.83,3.5,2.7,0,0,0,0,0,0,0,2,0,0,0,10,4,4
8,30.0,0,2.81,3.5,3.0,2.42,3.5,2.75,0,0,0,0,0,0,0,2,0,0,0,10,4,30
8,30.0,0,2.81,3.35,3.0,2.83,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,34
8,30.0,0,3.21,3.5,2.45,2.63,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,35
8,30.0,0,3.16,3.47,1.7,2.35,3.15,3.0,0,0,0,0,0,0,0,2,0,0,0,10,4,37
3,30.0,0,2.94,2.71,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,15
3,30.0,0,2.56,3.5,1.4,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,18
3,30.0,0,2.71,3.5,3.0,3.19,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,16
3,30.0,0,3.19,3.5,2.3,2.95,3.3,2.6,0,0,0,0,0,0,0,2,0,0,0,4,4,17
3,30.0,0,2.69,3.5,3.0,2.94,3.5,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,43
3,30.0,0,3.08,1.6,2.66,2.71,3.5,2.4,0,0,0,0,0,0,0,2,0,0,0,4,4,48
4,30.0,0,2.94,-1.0,2.9,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,19
4,30.0,0,2.57,-1.0,3.13,1.0,-1.0,-1.0,1,0,0,0,0,0,0,2,0,0,0,4,4,21
4,30.0,0,2.63,-1.0,3.05,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,41
4,30.0,0,2.41,-1.0,3.5,1.0,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,5
4,30.0,0,2.94,-1.0,3.5,0.93,-1.0,-1.0,0,0,0,0,0,0,0,2,0,0,0,4,4,20
5,30.0,0,2.5,3.5,2.25,2.19,3.01,1.9,0,0,0,0,0,0,0,2,0,0,0,4,4,8
5,30.0,0,2.38,3.1,2.78,2.38,3.2,2.7,0,0,0,0,0,0,0,2,0,0,0,4,4,1
5,30.0,0,2.5,2.5,1.89,3.0,3.0,2.73,0,0,0,0,0,0,0,2,0,0,0,4,4,21
5,30.0,0,2.75,3.29,2.21,2.67,3.06,2.1,0,0,0,0,0,0,0,2,0,0,0,4,4,7
5,30.0,0,2.88,3.35,3.0,2.44,2.0,3.0,0,0,0,0,0,0,0,2,0,0,0,4,4,23
2,26.0,0,3.25,3.5,3.0,2.6,3.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,16
2,26.0,0,2.38,3.1,3.0,2.56,1.2,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,41
2,26.0,0,2.38,2.9,3.0,2.38,2.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,47
2,26.0,0,2.63,3.2,3.0,2.22,3.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,13
4,26.0,0,3.0,3.5,2.7,2.56,2.0,2.63,0,1,0,0,0,0,0,2,0,0,0,10,4,19
4,26.0,0,1.88,2.1,2.85,1.7,3.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,48
4,26.0,0,2.06,3.43,3.0,3.25,3.5,3.0,0,1,0,0,0,0,0,2,0,0,0,10,4,46
5,26.0,0,3.19,3.34,2.66,2.76,1.2,2.7,0,1,0,0,0,0,0,2,0,0,0,10,4,6
5,26.0,0,2.88,3.5,2.9,3.19,3.5,2.4,0,1,0,0,0,0,0,2,0,0,0,10,4,18
5,26.0,0,2.23,2.5,2.45,2.75,3.2,2.35,0,1,0,0,0,0,0,2,0,0,0,10,4,1
5,26.0,0,2.8,3.36,2.55,2.4,3.5,1.88,0,1,0,0,0,0,0,2,0,0,0,10,4,17
2,26.0,0,2.81,2.5,3.0,3.13,3.5,1.39,0,1,0,0,0,0,0,2,0,0,0,10,4,12
2,26.0,0,2.89,3.43,2.94,2.88,3.42,1.5,0,1,0,0,0,0,0,2,0,0,0,10,4,2
2,26.0,0,1.5,1.5,3.0,1.75,2.9,3.0,1,1,0,0,0,0,0,2,0,0,0,10,4,47
2,26.0,0,2.57,1.39,2.73,2.89,3.44,2.7,0,1,0,0,0,0,0,2,0,0,0,10,4,50
4,42.0,0,2.53,2.6,2.85,2.63,3.05,2.8,0,0,0,0,0,0,0,1,0,0,0,21,4,48
4,42.0,0,2.88,3.5,2.7,2.94,2.25,2.3,0,0,0,0,0,0,0,1,0,0,0,21,4,21
4,42.0,0,2.63,3.3,3.0,3.31,2.1,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,41
4,42.0,0,2.25,3.5,3.0,3.18,3.2,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,5
4,42.0,0,2.94,3.33,3.0,2.38,2.89,1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,20
5,42.0,0,3.25,2.5,3.0,3.38,1.05,2.73,0,0,0,0,0,0,0,1,0,0,0,21,4,6
5,42.0,0,3.19,3.5,0.75,3.0,3.5,2.18,0,0,0,0,0,0,0,1,0,0,0,21,4,19
5,42.0,0,3.38,2.73,1.43,2.38,2.08,1.88,1,0,0,0,0,0,0,1,0,0,0,21,4,22
5,42.0,0,3.23,3.5,1.55,1.63,3.2,2.4,0,0,0,0,0,0,0,1,0,0,0,21,4,51
5,42.0,0,3.42,2.44,2.48,2.75,2.5,2.7,0,0,0,0,0,0,0,1,0,0,0,21,4,7
6,42.0,0,3.25,2.45,2.25,2.91,2.71,2.8,0,0,0,0,0,0,0,1,0,0,0,21,4,8
6,42.0,0,3.38,1.6,2.85,3.0,1.15,2.1,0,0,0,0,0,0,0,1,0,0,0,21,4,22
6,42.0,0,2.81,1.95,2.09,3.25,1.4,0.79,1,0,0,0,0,0,0,1,0,0,0,21,4,24
6,42.0,0,2.81,3.08,2.75,3.13,2.9,2.0,0,0,0,0,0,0,0,1,0,0,0,21,4,25
6,42.0,0,3.25,1.6,3.0,3.25,3.25,1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,23
2,42.0,0,2.56,-1.0,3.5,0.94,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,16
2,42.0,0,2.57,-1.0,2.89,0.95,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,14
2,42.0,0,2.94,-1.0,2.65,0.9,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,50
2,42.0,0,2.62,-1.0,3.03,1.0,-1.0,-1.0,0,0,0,0,0,0,0,1,0,0,0,21,4,46
3,42.0,0,3.44,2.85,1.8,2.87,3.35,2.8,0,0,0,0,0,0,0,1,0,0,0,21,4,15
3,42.0,0,2.4,3.5,2.75,3.0,3.1,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,18
3,42.0,0,2.75,3.5,3.0,2.88,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,47
3,42.0,0,2.65,3.0,3.0,3.06,3.5,3.0,0,0,0,0,0,0,0,1,0,0,0,21,4,17
3,42.0,0,2.58,3.5,2.66,2.7,3.15,2.78,0,0,0,0,0,0,0,1,0,0,0,21,4,43
4,22.0,0,3.31,3.5,3.0,2.73,3.3,2.7,0,1,0,6,0,0,0,2,0,0,0,10,4,19
4,22.0,0,2.89,3.5,3.0,2.83,2.0,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,40
4,22.0,0,3.13,3.5,2.4,3.06,3.5,0.7,0,1,0,6,0,0,0,2,0,0,0,10,4,21
4,22.0,0,3.28,2.0,2.7,2.9,3.3,2.7,0,1,0,6,0,0,0,2,0,0,0,10,4,5
4,22.0,0,3.13,3.5,1.0,2.88,3.5,3.0,0,1,0,6,0,0,0,2,0,0,0,10,4,20
5,22.0,0,3.3,3.39,2.85,3.38,3.5,2.98,0,1,0,6,0,0,0,2,0,0,0,4,4,6
5,22.0,0,3.0,3.43,3.0,3.0,3.2,1.5,0,1,0,6,0,0,0,2,0,0,0,4,4,22
5,22.0,0,3.0,3.5,3.0,3.13,2.8,3.0,0,1,0,6,0,0,0,2,0,0,0,4,4,41
5,22.0,0,3.05,3.5,2.15,2.13,3.35,1.2,0,1,0,6,0,0,0,2,0,0,0,4,4,51
5,22.0,0,3.25,3.5,2.72,3.17,2.5,2.22,0,1,0,6,0,0,0,2,0,0,0,4,4,7
5,22.0,0,3.31,3.5,3.0,3.13,3.5,0.8,0,1,0,6,0,0,0,2,0,0,0,4,4,23
5,22.0,0,3.31,3.43,3.0,3.26,3.28,3.0,0,1,0,6,0,0,0,2,0,0,0,4,4,43
6,22.0,0,3.04,3.5,2.85,1.0,3.3,2.88,0,1,0,6,0,0,0,2,0,0,0,10,4,28
6,22.0,0,3.19,3.5,2.75,1.0,3.5,1.0,0,1,0,6,0,0,0,2,0,0,0,10,4,25
6,22.0,0,3.31,3.35,3.0,1.0,3.5,1.05,0,1,0,6,0,0,0,2,0,0,0,10,4,26
6,22.0,0,3.0,3.5,2.36,1.0,2.35,2.25,0,1,0,6,0,0,0,2,0,0,0,10,4,27
1,22.0,0,3.31,3.35,2.85,3.38,3.41,2.85,0,1,1,6,0,0,0,2,0,0,0,10,4,2
1,22.0,0,3.33,3.31,2.98,3.17,3.37,2.85,0,1,1,6,0,0,0,2,0,0,0,10,4,3
1,22.0,0,3.23,3.5,3.0,3.08,3.5,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,11
1,22.0,0,3.38,3.3,2.87,3.34,3.17,3.0,0,1,1,6,0,0,0,2,0,0,0,10,4,45
2,22.0,0,3.13,-1.0,3.25,1.0,-1.0,-1.0,0,1,0,6,0,0,0,2,0,0,0,10,4,12
2,22.0,0,3.25,-1.0,3.5,0.98,-1.0,-1.0,0,1,0,6,0,0,0,2,0,0,0,10,4,47
2,22.0,0,2.94,-1.0,3.3,1.0,-1.0,-1.0,0,1,0,6,0,0,0,2,0,0,0,10,4,13
