ciclo_academico,region,porcentaje_de_beca,formas_de_pago,edad,porcentaje_de_discapacidades,numero_discapacidades,numero_reprobaciones,aab1_nota,acdb1_nota,apeb1_nota,aab2_nota,acdb2_nota,apeb2_nota,final_nota,tasa_aprobacion,Sexo,Tipo_de_est_programa,Tipo_de_ingreso,Estatus_curso,Discapacidad,Status,Tipo_de_pago,Descripcion_beca,Descripcion_descuento,Convenios_contratos,Formas_pago,Tipo_discapacidad,Curso
5,0,10.0,2,26.0,0,0,0,2.01,-1.0,3.5,1.0,-1.0,-1.0,7.1,0.17,0,0,0,0,0,0,2,0,0,0,2,4,23
3,0,100.0,5,25.0,0,0,0,2.31,2.75,3.0,2.5,0.75,3.0,7.16,0.67,1,0,6,0,0,0,2,0,0,1,5,4,15
3,0,100.0,5,25.0,0,0,0,2.38,2.6,2.1,2.38,3.5,3.0,7.98,0.67,1,0,6,0,0,0,2,0,0,1,5,4,18
3,0,100.0,5,25.0,0,0,0,2.13,2.25,2.85,2.0,2.9,2.8,7.47,0.5,1,0,6,0,0,0,2,0,0,1,5,4,48
3,0,100.0,5,25.0,0,0,0,2.75,3.5,3.0,2.56,3.5,3.0,9.16,1.0,1,0,6,0,0,0,2,0,0,1,5,4,16
3,0,100.0,5,25.0,0,0,0,2.2,2.78,1.35,2.88,3.36,1.8,7.19,0.5,1,0,6,0,0,0,2,0,0,1,5,4,17
3,0,100.0,5,25.0,0,0,0,3.44,3.3,3.0,2.89,3.43,3.0,9.53,1.0,1,0,6,0,0,0,2,0,0,1,5,4,43
4,0,100.0,5,25.0,0,0,0,3.31,3.5,2.55,3.13,3.5,2.33,9.16,1.0,1,0,6,0,0,0,2,0,0,1,5,4,19
4,0,100.0,5,25.0,0,0,1,2.8,2.81,0.63,2.88,3.06,0.7,6.44,0.67,1,0,6,0,0,1,2,0,0,1,5,4,21
4,0,100.0,5,25.0,0,0,0,2.5,3.15,3.0,2.63,1.35,3.0,7.82,0.83,1,0,6,0,0,0,2,0,0,1,5,4,41
4,0,100.0,5,25.0,0,0,0,1.9,3.5,3.0,3.3,3.3,3.0,9.0,0.83,1,0,6,0,0,0,2,0,0,1,5,4,5
4,0,100.0,5,25.0,0,0,0,2.56,3.33,2.0,2.78,3.15,2.2,8.01,0.83,1,0,6,0,0,0,2,0,0,1,5,4,20
1,0,100.0,5,25.0,0,0,0,1.9,-1.0,2.8,0.95,-1.0,-1.0,7.7,0.17,1,1,6,0,0,0,2,0,0,1,5,4,40
1,0,100.0,5,25.0,0,0,0,2.73,-1.0,3.0,0.95,-1.0,-1.0,8.4,0.33,1,1,6,0,0,0,2,0,0,1,5,4,2
1,0,100.0,5,25.0,0,0,0,2.1,-1.0,2.88,1.0,-1.0,-1.0,8.1,0.17,1,1,6,0,0,0,2,0,0,1,5,4,3
1,0,100.0,5,25.0,0,0,0,2.67,-1.0,3.25,0.95,-1.0,-1.0,8.9,0.33,1,1,6,0,0,0,2,0,0,1,5,4,11
1,0,100.0,5,25.0,0,0,0,2.44,-1.0,3.25,1.0,-1.0,-1.0,9.0,0.17,1,1,6,0,0,0,2,0,0,1,5,4,49
1,0,100.0,5,25.0,0,0,0,2.17,-1.0,3.15,0.76,-1.0,-1.0,8.5,0.17,1,1,6,0,0,0,2,0,0,1,5,4,45
2,0,100.0,5,25.0,0,0,0,2.63,3.1,2.2,2.88,3.2,2.25,8.13,1.0,1,0,6,0,0,0,2,0,0,1,5,4,12
2,0,100.0,5,25.0,0,0,0,2.35,3.5,3.0,2.0,3.5,3.0,8.68,0.67,1,0,6,0,0,0,2,0,0,1,5,4,47
2,0,100.0,5,25.0,0,0,0,2.25,2.79,2.6,2.25,3.46,2.9,8.13,0.67,1,0,6,0,0,0,2,0,0,1,5,4,13
2,0,100.0,5,25.0,0,0,0,2.08,2.5,3.0,2.73,3.26,2.4,7.99,0.83,1,0,6,0,0,0,2,0,0,1,5,4,14
2,0,100.0,5,25.0,0,0,0,3.11,2.4,2.58,3.48,3.4,2.41,8.69,0.83,1,0,6,0,0,0,2,0,0,1,5,4,50
2,0,100.0,5,25.0,0,0,0,2.9,3.5,2.86,3.25,3.37,3.0,9.44,1.0,1,0,6,0,0,0,2,0,0,1,5,4,46
1,0,60.0,1,28.0,0,0,0,1.71,3.5,3.0,2.01,3.2,3.0,8.21,0.67,2,1,6,0,0,0,2,0,0,1,1,4,40
1,0,60.0,1,28.0,0,0,0,3.13,3.5,2.85,2.81,3.5,3.0,9.4,1.0,2,1,6,0,0,0,2,0,0,1,1,4,2
1,0,60.0,1,28.0,0,0,0,2.5,3.5,2.7,2.64,3.5,2.85,8.85,1.0,2,1,6,0,0,0,2,0,0,1,1,4,3
1,0,60.0,1,28.0,0,0,0,2.25,3.44,2.9,2.33,3.5,2.8,8.61,0.67,2,1,6,0,0,0,2,0,0,1,1,4,11
1,0,60.0,1,28.0,0,0,0,2.56,3.5,3.0,2.63,3.5,3.0,9.1,1.0,2,1,6,0,0,0,2,0,0,1,1,4,49
1,0,60.0,1,28.0,0,0,0,2.41,3.5,2.95,2.39,3.5,3.0,8.88,0.67,2,1,6,0,0,0,2,0,0,1,1,4,45
2,0,60.0,1,28.0,0,0,0,3.0,3.5,3.0,2.56,3.5,3.0,9.28,1.0,2,0,6,0,0,0,2,0,0,1,1,4,12
2,0,60.0,1,28.0,0,0,0,2.88,3.1,3.0,2.25,3.5,3.0,8.87,0.83,2,0,6,0,0,0,2,0,0,1,1,4,47
2,0,60.0,1,28.0,0,0,0,1.93,3.23,2.85,2.38,2.98,2.8,8.09,0.67,2,0,6,0,0,0,2,0,0,1,1,4,13
2,0,60.0,1,28.0,0,0,0,2.03,3.5,3.0,2.4,3.44,2.73,8.55,0.67,2,0,6,0,0,0,2,0,0,1,1,4,14
2,0,60.0,1,28.0,0,0,0,3.41,3.5,3.0,1.98,3.5,2.97,9.18,0.83,2,0,6,0,0,0,2,0,0,1,1,4,50
2,0,60.0,1,28.0,0,0,0,2.22,3.5,3.0,2.88,3.5,3.0,9.05,0.83,2,0,6,0,0,0,2,0,0,1,1,4,46
3,0,60.0,1,28.0,0,0,0,1.91,3.5,3.0,3.0,3.5,3.0,8.96,0.83,2,0,6,0,0,0,2,0,0,1,1,4,15
3,0,60.0,1,28.0,0,0,0,3.06,3.5,3.0,3.0,3.5,3.0,9.53,1.0,2,0,6,0,0,0,2,0,0,1,1,4,18
3,0,60.0,1,28.0,0,0,0,2.0,3.3,1.35,2.88,2.55,3.0,7.54,0.67,2,0,6,0,0,0,2,0,0,1,1,4,48
3,0,60.0,1,28.0,0,0,0,3.06,3.5,3.0,3.38,3.5,3.0,9.72,1.0,2,0,6,0,0,0,2,0,0,1,1,4,16
3,0,60.0,1,28.0,0,0,0,2.8,3.5,3.0,2.5,3.18,0.98,7.98,0.83,2,0,6,0,0,0,2,0,0,1,1,4,17
3,0,60.0,1,28.0,0,0,0,3.5,3.5,3.0,2.95,3.3,2.9,9.58,1.0,2,0,6,0,0,0,2,0,0,1,1,4,43
4,0,10.0,1,26.0,0,0,0,3.19,2.9,2.4,2.75,3.4,2.25,8.45,1.0,0,0,6,0,0,0,2,0,0,0,1,4,19
4,0,10.0,1,26.0,0,0,0,2.88,3.5,1.95,2.81,2.75,2.1,8.0,0.83,0,0,6,0,0,0,2,0,0,0,1,4,21
4,0,10.0,1,26.0,0,0,0,2.2,3.5,3.0,2.42,3.15,3.0,8.64,0.67,0,0,6,0,0,0,2,0,0,0,1,4,5
4,0,10.0,1,26.0,0,0,0,2.56,2.63,2.87,2.44,2.14,2.9,7.77,0.67,0,0,6,0,0,0,2,0,0,0,1,4,20
4,0,10.0,1,26.0,0,0,0,3.44,3.35,3.0,3.38,3.35,3.0,9.76,1.0,0,0,6,0,0,0,2,0,0,0,1,4,43
5,0,10.0,1,26.0,0,0,0,3.36,2.95,2.93,3.33,2.69,2.86,9.06,1.0,0,0,6,0,0,0,2,0,0,0,1,4,6
5,0,10.0,1,26.0,0,0,0,3.31,3.05,1.28,2.0,2.36,2.7,7.35,0.5,0,0,6,0,0,0,2,0,0,0,1,4,22
5,0,10.0,1,26.0,0,0,0,3.24,3.5,1.8,2.06,3.5,1.2,7.65,0.5,0,0,6,0,0,0,2,0,0,0,1,4,51
5,0,10.0,1,26.0,0,0,0,3.25,2.65,2.78,1.67,2.94,2.85,8.07,0.83,0,0,6,0,0,0,2,0,0,0,1,4,7
5,0,10.0,1,26.0,0,0,0,3.25,3.1,3.0,1.92,3.3,2.8,8.69,0.83,0,0,6,0,0,0,2,0,0,0,1,4,23
6,0,10.0,1,26.0,0,0,0,3.07,2.6,2.7,2.37,3.24,2.76,8.37,0.83,0,0,6,0,0,0,2,0,0,0,1,4,8
6,0,10.0,1,26.0,0,0,0,3.0,3.28,3.0,3.19,3.3,2.38,9.08,1.0,0,0,6,0,0,0,2,0,0,0,1,4,25
6,0,10.0,1,26.0,0,0,0,2.88,3.35,3.0,1.94,3.4,2.75,8.66,0.83,0,0,6,0,0,0,2,0,0,0,1,4,26
6,0,10.0,1,26.0,0,0,0,2.9,1.5,2.83,2.88,3.5,2.26,7.94,0.83,0,0,6,0,0,0,2,0,0,0,1,4,29
1,0,10.0,1,26.0,0,0,0,2.83,2.55,2.25,2.08,3.5,2.96,8.1,0.83,0,1,6,0,0,0,2,0,0,0,1,4,40
1,0,10.0,1,26.0,0,0,0,2.94,3.28,3.0,3.13,3.5,2.74,9.3,1.0,0,1,6,0,0,0,2,0,0,0,1,4,2
1,0,10.0,1,26.0,0,0,0,2.65,3.5,3.0,2.7,3.3,2.7,8.9,1.0,0,1,6,0,0,0,2,0,0,0,1,4,3
1,0,10.0,1,26.0,0,0,0,3.11,3.5,2.9,2.62,3.3,3.0,9.2,1.0,0,1,6,0,0,0,2,0,0,0,1,4,11
1,0,10.0,1,26.0,0,0,0,3.19,3.5,3.0,2.81,3.3,2.8,9.3,1.0,0,1,6,0,0,0,2,0,0,0,1,4,49
1,0,10.0,1,26.0,0,0,0,2.61,3.2,2.97,2.28,3.15,3.0,8.6,0.83,0,1,6,0,0,0,2,0,0,0,1,4,45
2,0,15.0,1,26.0,0,0,0,3.25,-1.0,3.3,0.94,-1.0,-1.0,9.6,0.33,0,0,6,0,0,0,2,0,0,0,1,4,12
2,0,15.0,1,26.0,0,0,0,3.25,-1.0,3.35,1.0,-1.0,-1.0,9.2,0.33,0,0,6,0,0,0,2,0,0,0,1,4,47
2,0,15.0,1,26.0,0,0,0,2.56,-1.0,3.5,0.93,-1.0,-1.0,8.4,0.33,0,0,6,0,0,0,2,0,0,0,1,4,14
2,0,15.0,1,26.0,0,0,0,3.26,-1.0,3.5,0.9,-1.0,-1.0,9.5,0.33,0,0,6,0,0,0,2,0,0,0,1,4,50
2,0,15.0,1,26.0,0,0,0,2.56,-1.0,3.4,1.0,-1.0,-1.0,9.2,0.33,0,0,6,0,0,0,2,0,0,0,1,4,46
3,0,15.0,1,26.0,0,0,0,2.44,3.05,3.0,2.25,2.75,3.0,8.25,0.67,0,0,6,0,0,0,3,0,0,0,1,4,15
3,0,15.0,1,26.0,0,0,0,2.88,3.5,1.95,2.56,3.5,3.0,8.7,0.83,0,0,6,0,0,0,3,0,0,0,1,4,18
3,0,15.0,1,26.0,0,0,0,2.75,2.45,2.89,3.13,2.05,3.0,8.14,0.83,0,0,6,0,0,0,3,0,0,0,1,4,48
3,0,15.0,1,26.0,0,0,0,2.94,3.5,3.0,2.06,3.5,3.0,9.0,0.83,0,0,6,0,0,0,3,0,0,0,1,4,16
3,0,15.0,1,26.0,0,0,1,3.13,3.5,2.7,2.38,3.28,2.7,8.85,0.83,0,0,6,0,0,0,3,0,0,0,1,4,13
3,0,15.0,1,26.0,0,0,0,2.9,3.5,3.0,2.9,3.5,3.0,9.4,1.0,0,0,6,0,0,0,3,0,0,0,1,4,17
2,0,100.0,5,21.0,0,0,0,3.19,3.5,2.85,3.13,3.5,3.0,9.59,1.0,0,0,6,0,0,0,0,0,0,1,5,4,12
2,0,100.0,5,21.0,0,0,0,2.88,3.5,1.8,2.0,3.5,3.0,8.34,0.67,0,0,6,0,0,0,0,0,0,1,5,4,47
2,0,100.0,5,21.0,0,0,0,2.38,3.5,3.0,2.44,3.5,2.0,8.41,0.5,0,0,6,0,0,0,0,0,0,1,5,4,13
2,0,100.0,5,21.0,0,0,0,3.0,3.19,3.0,2.33,3.5,3.0,9.01,0.83,0,0,6,0,0,0,0,0,0,1,5,4,14
2,0,100.0,5,21.0,0,0,0,3.33,3.35,2.93,2.63,3.5,3.0,9.37,1.0,0,0,6,0,0,0,0,0,0,1,5,4,50
2,0,100.0,5,21.0,0,0,0,2.75,3.5,3.0,2.69,3.5,2.93,9.19,1.0,0,0,6,0,0,0,0,0,0,1,5,4,46
3,0,100.0,5,21.0,0,0,0,2.38,2.1,3.0,3.13,3.28,3.0,8.45,0.67,0,0,6,0,0,0,0,0,0,1,5,4,15
3,0,100.0,5,21.0,0,0,0,2.31,3.5,2.45,3.0,3.5,3.0,8.88,0.83,0,0,6,0,0,0,0,0,0,1,5,4,18
3,0,100.0,5,21.0,0,0,0,2.88,2.8,3.0,3.13,3.2,2.52,8.77,1.0,0,0,6,0,0,0,0,0,0,1,5,4,48
3,0,100.0,5,21.0,0,0,0,2.63,3.5,3.0,3.31,3.5,3.0,9.47,1.0,0,0,6,0,0,0,0,0,0,1,5,4,16
3,0,100.0,5,21.0,0,0,0,2.8,3.5,1.95,3.1,2.53,2.18,8.03,0.83,0,0,6,0,0,0,0,0,0,1,5,4,17
3,0,100.0,5,21.0,0,0,0,3.31,3.43,2.0,3.25,3.35,3.0,9.17,0.83,0,0,6,0,0,0,0,0,0,1,5,4,43
4,0,100.0,5,21.0,0,0,0,2.75,3.5,2.92,2.59,3.5,2.88,9.07,1.0,0,0,6,0,0,0,0,0,0,1,5,4,19
4,0,100.0,5,21.0,0,0,0,1.95,3.5,2.6,1.88,3.06,1.63,7.31,0.5,0,0,6,0,0,0,0,0,0,1,5,4,21
4,0,100.0,5,21.0,0,0,1,2.63,3.35,2.57,1.81,0.6,2.81,6.68,0.67,0,0,6,0,0,1,0,0,0,1,5,4,41
4,0,100.0,5,21.0,0,0,0,2.4,3.5,2.4,2.0,3.43,3.0,8.37,0.67,0,0,6,0,0,0,0,0,0,1,5,4,5
4,0,100.0,5,21.0,0,0,0,3.0,3.5,3.0,2.19,3.5,1.88,8.54,0.67,0,0,6,0,0,0,0,0,0,1,5,4,20
1,0,100.0,5,21.0,0,0,0,2.59,3.1,2.89,2.39,3.5,2.93,8.7,0.83,0,1,6,0,0,0,0,0,0,1,5,4,40
1,0,100.0,5,21.0,0,0,0,3.13,3.5,2.97,3.19,3.5,3.0,9.65,1.0,0,1,6,0,0,0,0,0,0,1,5,4,2
1,0,100.0,5,21.0,0,0,0,1.97,3.2,2.8,2.75,3.5,3.0,8.61,0.83,0,1,6,0,0,0,0,0,0,1,5,4,3
1,0,100.0,5,21.0,0,0,0,3.0,3.25,3.0,2.83,3.5,3.0,9.29,1.0,0,1,6,0,0,0,0,0,0,1,5,4,11
1,0,100.0,5,21.0,0,0,0,3.19,3.35,3.0,3.06,3.5,3.0,9.55,1.0,0,1,6,0,0,0,0,0,0,1,5,4,49
1,0,100.0,5,21.0,0,0,0,3.0,3.5,3.0,2.81,3.5,3.0,9.41,1.0,0,1,6,0,0,0,0,0,0,1,5,4,45
4,0,10.0,1,22.0,0,0,0,2.95,3.35,2.7,3.06,3.5,1.86,8.71,0.83,0,0,6,0,0,0,2,0,0,0,1,4,6
4,0,10.0,1,22.0,0,0,0,3.0,3.3,3.0,3.0,3.3,2.4,9.0,1.0,0,0,6,0,0,0,2,0,0,0,1,4,19
4,0,10.0,1,22.0,0,0,0,2.25,3.5,1.98,3.08,3.25,2.08,8.07,0.5,0,0,6,0,0,0,2,0,0,0,1,4,21
4,0,10.0,1,22.0,0,0,0,2.3,3.5,3.0,2.92,3.3,3.0,9.01,0.83,0,0,6,0,0,0,2,0,0,0,1,4,5
4,0,10.0,1,22.0,0,0,0,2.88,3.33,2.87,2.81,3.33,1.35,8.29,0.83,0,0,6,0,0,0,2,0,0,0,1,4,20
5,0,10.0,1,22.0,0,0,0,2.75,3.5,2.7,2.5,3.5,3.0,8.98,1.0,0,0,6,0,0,0,2,0,0,0,1,4,8
5,0,10.0,1,22.0,0,0,0,3.06,3.15,2.4,2.89,2.9,1.88,8.14,0.83,0,0,6,0,0,0,2,0,0,0,1,4,22
5,0,10.0,1,22.0,0,0,0,2.63,2.4,2.79,3.25,2.65,3.0,8.36,0.83,0,0,6,0,0,0,2,0,0,0,1,4,41
5,0,10.0,1,22.0,0,0,0,3.03,3.5,1.8,2.16,3.5,1.5,7.75,0.5,0,0,6,0,0,0,2,0,0,0,1,4,51
5,0,10.0,1,22.0,0,0,0,3.25,3.31,2.3,3.25,3.31,2.25,8.84,1.0,0,0,6,0,0,0,2,0,0,0,1,4,7
5,0,10.0,1,22.0,0,0,0,3.19,3.5,3.0,3.31,3.35,2.8,9.58,1.0,0,0,6,0,0,0,2,0,0,0,1,4,23
6,0,10.0,2,22.0,0,0,0,2.92,3.2,2.77,3.0,3.28,2.81,8.99,1.0,0,0,6,0,0,0,2,0,0,0,2,4,28
6,0,10.0,2,22.0,0,0,0,3.25,3.0,2.3,3.31,3.3,2.6,8.88,1.0,0,0,6,0,0,0,2,0,0,0,2,4,24
6,0,10.0,2,22.0,0,0,0,3.19,3.05,2.75,2.85,3.05,2.9,8.9,1.0,0,0,6,0,0,0,2,0,0,0,2,4,25
6,0,10.0,2,22.0,0,0,0,2.75,3.5,1.58,3.13,3.4,1.0,7.68,0.67,0,0,6,0,0,0,2,0,0,0,2,4,26
6,0,10.0,2,22.0,0,0,0,3.13,3.2,2.18,3.38,2.9,1.8,8.3,0.83,0,0,6,0,0,0,2,0,0,0,2,4,27
1,0,10.0,1,22.0,0,0,0,2.26,2.4,1.69,2.16,3.43,2.81,7.4,0.33,0,1,6,0,0,0,2,0,0,0,1,4,40
1,0,10.0,1,22.0,0,0,0,3.14,3.35,2.93,3.13,2.99,2.75,9.1,1.0,0,1,6,0,0,0,2,0,0,0,1,4,2
1,0,10.0,1,22.0,0,0,0,2.27,2.93,2.97,2.67,3.25,3.0,8.5,0.83,0,1,6,0,0,0,2,0,0,0,1,4,3
1,0,10.0,1,22.0,0,0,0,2.19,3.5,2.9,2.45,3.5,3.0,8.8,0.83,0,1,6,0,0,0,2,0,0,0,1,4,11
1,0,10.0,1,22.0,0,0,0,2.69,1.35,2.6,3.13,3.5,2.0,7.6,0.67,0,1,6,0,0,0,2,0,0,0,1,4,49
1,0,10.0,1,22.0,0,0,0,2.69,3.06,2.82,2.17,3.33,2.85,8.5,0.83,0,1,6,0,0,0,2,0,0,0,1,4,45
2,0,10.0,1,22.0,0,0,0,2.83,-1.0,3.5,1.0,-1.0,-1.0,9.1,0.33,0,0,6,0,0,0,2,0,0,0,1,4,12
2,0,10.0,1,22.0,0,0,0,2.72,-1.0,3.3,1.0,-1.0,-1.0,9.1,0.33,0,0,6,0,0,0,2,0,0,0,1,4,47
2,0,10.0,1,22.0,0,0,0,2.69,-1.0,2.4,0.97,-1.0,-1.0,8.1,0.33,0,0,6,0,0,0,2,0,0,0,1,4,13
2,0,10.0,1,22.0,0,0,0,2.32,-1.0,3.26,0.93,-1.0,-1.0,7.7,0.17,0,0,6,0,0,0,2,0,0,0,1,4,14
2,0,10.0,1,22.0,0,0,0,3.5,-1.0,3.5,0.95,-1.0,-1.0,9.8,0.33,0,0,6,0,0,0,2,0,0,0,1,4,50
2,0,10.0,1,22.0,0,0,0,2.64,-1.0,3.5,1.0,-1.0,-1.0,9.0,0.33,0,0,6,0,0,0,2,0,0,0,1,4,46
3,0,10.0,1,22.0,0,0,0,2.38,2.95,2.9,2.88,2.2,3.0,8.16,0.67,0,0,6,0,0,0,2,0,0,0,1,4,15
3,0,10.0,1,22.0,0,0,0,2.7,3.5,1.65,3.13,3.5,3.0,8.74,0.83,0,0,6,0,0,0,2,0,0,0,1,4,18
3,0,10.0,1,22.0,0,0,0,2.63,3.3,2.8,2.25,2.95,3.0,8.47,0.83,0,0,6,0,0,0,2,0,0,0,1,4,48
3,0,10.0,1,22.0,0,0,0,3.18,3.5,2.93,2.94,3.5,3.0,9.53,1.0,0,0,6,0,0,0,2,0,0,0,1,4,16
3,0,10.0,1,22.0,0,0,0,2.0,3.16,3.0,1.96,3.5,2.7,8.16,0.67,0,0,6,0,0,0,2,0,0,0,1,4,17
3,0,10.0,1,22.0,0,0,0,2.88,3.5,3.0,2.56,3.43,3.0,9.19,1.0,0,0,6,0,0,0,2,0,0,0,1,4,43
1,0,40.0,2,28.0,0,0,0,2.58,3.5,3.0,2.8,3.5,3.0,9.19,1.0,2,1,6,0,0,0,2,0,0,1,2,4,40
1,0,40.0,2,28.0,0,0,0,3.33,3.5,2.97,3.39,3.1,2.18,9.24,1.0,2,1,6,0,0,0,2,0,0,1,2,4,2
1,0,40.0,2,28.0,0,0,0,2.47,3.5,3.0,3.47,3.5,3.0,9.47,1.0,2,1,6,0,0,0,2,0,0,1,2,4,3
1,0,40.0,2,28.0,0,0,0,2.97,3.5,3.0,3.17,3.5,2.8,9.47,1.0,2,1,6,0,0,0,2,0,0,1,2,4,11
1,0,40.0,2,28.0,0,0,0,2.9,3.5,3.0,3.44,3.3,3.0,9.57,1.0,2,1,6,0,0,0,2,0,0,1,2,4,49
1,0,40.0,2,28.0,0,0,0,3.36,3.15,3.0,3.23,3.5,3.0,9.62,1.0,2,1,6,0,0,0,2,0,0,1,2,4,45
2,0,40.0,2,28.0,0,0,0,3.31,3.5,3.0,3.44,3.5,2.78,9.77,1.0,2,0,6,0,0,0,2,0,0,1,2,4,12
2,0,40.0,2,28.0,0,0,0,3.25,3.5,3.0,3.25,3.5,3.0,9.75,1.0,2,0,6,0,0,0,2,0,0,1,2,4,47
2,0,40.0,2,28.0,0,0,0,2.88,3.5,3.0,2.94,3.3,3.0,9.31,1.0,2,0,6,0,0,0,2,0,0,1,2,4,13
2,0,40.0,2,28.0,0,0,0,3.26,3.5,2.98,3.33,3.5,3.0,9.79,1.0,2,0,6,0,0,0,2,0,0,1,2,4,14
2,0,40.0,2,28.0,0,0,0,3.45,3.5,2.93,3.5,3.5,3.0,9.94,1.0,2,0,6,0,0,0,2,0,0,1,2,4,50
2,0,40.0,2,28.0,0,0,0,3.13,3.5,3.0,3.5,3.5,3.0,9.82,1.0,2,0,6,0,0,0,2,0,0,1,2,4,46
3,0,40.0,2,28.0,0,0,0,3.31,3.5,3.0,3.44,3.5,3.0,9.88,1.0,2,0,6,0,0,0,2,0,0,1,2,4,15
3,0,40.0,2,28.0,0,0,0,3.23,3.5,3.0,3.5,3.5,3.0,9.87,1.0,2,0,6,0,0,0,2,0,0,1,2,4,18
3,0,40.0,2,28.0,0,0,0,3.4,3.5,3.0,3.5,3.5,3.0,9.95,1.0,2,0,6,0,0,0,2,0,0,1,2,4,48
3,0,40.0,2,28.0,0,0,0,3.44,3.5,3.0,3.44,3.5,3.0,9.94,1.0,2,0,6,0,0,0,2,0,0,1,2,4,16
3,0,40.0,2,28.0,0,0,0,3.5,3.35,3.0,3.36,3.5,3.0,9.86,1.0,2,0,6,0,0,0,2,0,0,1,2,4,17
3,0,40.0,2,28.0,0,0,0,3.5,3.5,3.0,3.31,3.5,3.0,9.91,1.0,2,0,6,0,0,0,2,0,0,1,2,4,43
2,0,0.0,2,27.0,0,0,1,3.14,1.75,0.75,2.79,1.9,2.85,6.08,0.5,0,0,0,0,0,1,3,0,0,1,2,4,12
2,0,0.0,2,27.0,0,0,1,1.72,1.5,1.05,2.51,1.5,2.8,5.79,0.33,0,0,0,0,0,1,3,0,0,1,2,4,13
2,0,0.0,2,27.0,0,0,2,2.82,1.35,1.8,2.58,1.35,2.85,6.25,0.5,0,0,0,0,0,1,3,0,0,1,2,4,14
2,0,0.0,2,27.0,0,0,1,3.09,1.75,2.63,3.38,1.8,2.78,7.72,0.67,0,0,0,0,0,0,1,0,0,1,2,4,12
2,0,0.0,2,27.0,0,0,2,2.75,0.83,1.79,2.61,2.4,3.0,6.93,0.5,0,0,0,0,0,1,1,0,0,1,2,4,14
2,0,0.0,2,27.0,0,0,1,2.52,3.15,1.7,2.45,3.5,2.89,8.11,0.83,0,0,0,0,0,0,1,0,0,1,2,4,45
2,0,0.0,2,27.0,0,0,0,2.68,3.5,3.0,3.22,3.5,3.0,9.45,1.0,0,0,0,0,0,0,1,0,0,1,2,4,16
2,0,0.0,2,27.0,0,0,0,2.63,3.3,2.4,2.1,3.5,3.0,8.47,0.83,0,0,0,0,0,0,1,0,0,1,2,4,47
2,0,0.0,2,27.0,0,0,1,2.23,3.5,1.5,3.06,3.16,0.9,7.18,0.5,0,0,0,0,0,0,1,0,0,1,2,4,13
2,0,0.0,2,27.0,0,0,0,2.49,3.5,2.41,2.0,3.5,2.93,8.42,0.83,0,0,0,0,0,0,1,0,0,1,2,4,46
5,0,0.0,1,27.0,0,0,1,2.91,-1.0,1.35,0.9,-1.0,-1.0,6.7,0.17,0,0,0,0,0,1,2,0,0,1,1,4,2
1,0,0.0,1,27.0,0,0,1,2.95,3.42,3.0,3.01,1.5,2.39,8.14,0.83,0,0,0,0,0,0,2,0,0,1,1,4,2
1,0,0.0,1,27.0,0,0,0,2.44,3.5,2.47,2.93,1.2,2.4,7.47,0.67,0,0,0,0,0,0,2,0,0,1,1,4,3
1,0,0.0,1,27.0,0,0,0,2.79,3.5,2.9,3.0,2.38,0.9,7.74,0.67,0,0,0,0,0,0,2,0,0,1,1,4,11
1,0,50.0,2,28.0,0,0,0,2.19,3.15,2.55,1.75,3.2,2.4,7.62,0.67,2,1,6,0,0,0,2,0,0,0,2,4,40
1,0,50.0,2,28.0,0,0,0,2.91,2.3,2.49,3.01,3.5,2.42,8.32,0.83,2,1,6,0,0,0,2,0,0,0,2,4,2
1,0,50.0,2,28.0,0,0,0,2.64,3.5,2.64,2.51,2.8,3.0,8.55,1.0,2,1,6,0,0,0,2,0,0,0,2,4,3
1,0,50.0,2,28.0,0,0,0,2.82,3.25,2.9,2.18,3.5,2.6,8.63,0.83,2,1,6,0,0,0,2,0,0,0,2,4,11
1,0,50.0,2,28.0,0,0,0,3.19,1.96,2.5,3.13,3.1,3.0,8.44,0.83,2,1,6,0,0,0,2,0,0,0,2,4,49
1,0,50.0,2,28.0,0,0,0,1.78,3.24,2.47,2.52,3.38,3.0,8.2,0.83,2,1,6,0,0,0,2,0,0,0,2,4,45
2,0,10.0,3,28.0,0,0,0,2.5,3.25,2.63,2.94,3.5,1.88,8.35,0.83,2,0,6,0,0,0,1,0,0,0,3,4,12
2,0,10.0,3,28.0,0,0,0,2.58,3.3,2.4,2.63,3.5,3.0,8.71,1.0,2,0,6,0,0,0,1,0,0,0,3,4,47
2,0,10.0,3,28.0,0,0,0,2.22,2.83,2.4,2.78,2.78,2.0,7.51,0.67,2,0,6,0,0,0,1,0,0,0,3,4,13
2,0,10.0,3,28.0,0,0,1,2.14,3.5,0.33,2.26,1.3,1.0,5.29,0.17,2,0,6,0,0,1,1,0,0,0,3,4,14
2,0,10.0,3,28.0,0,0,0,3.18,3.5,2.8,3.49,3.1,2.81,9.44,1.0,2,0,6,0,0,0,1,0,0,0,3,4,50
2,0,10.0,3,28.0,0,0,0,2.53,3.5,2.76,3.25,3.5,3.0,9.27,1.0,2,0,6,0,0,0,1,0,0,0,3,4,46
3,0,10.0,1,28.0,0,0,0,3.0,3.5,3.0,3.06,2.1,3.0,8.83,0.83,2,0,6,0,0,0,2,0,0,0,1,4,15
